pit_tag_ref,site_id,population_type,capture_date,state,sex,length,weight,frog_type
900043000108310,72808,8,2015-06-08,healthy,m,52,14,4
900043000108310,72808,8,2016-08-14,healthy,m,56,22,4
900043000108311,70505,1,2015-07-20,healthy,f,51,17,1
900043000108311,70505,1,2015-08-17,healthy,f,54,16,1
900043000108312,72808,8,2015-06-08,healthy,m,50,15,4
900043000108312,72808,8,2016-07-07,healthy,m,52,19,4
900043000108312,72808,8,2016-08-13,healthy,m,56,18,4
900043000108313,72808,8,2015-07-07,healthy,f,60,35,4
900043000108313,72808,8,2015-08-15,healthy,f,52,24,4
900043000108313,72808,8,2016-07-07,healthy,f,61,23,4
900043000108313,72808,8,2016-08-15,healthy,f,61,27,4
900043000108314,72808,8,2015-07-06,healthy,m,52,17,4
900043000108314,72808,8,2016-07-07,healthy,m,50,20,4
900043000108314,72808,8,2016-08-14,healthy,m,52,20,4
900043000108315,72808,8,2015-06-08,healthy,f,45,10,4
900043000108315,72808,8,2015-08-14,healthy,f,51,17,4
900043000108315,72808,8,2016-07-08,healthy,f,54,24,4
900043000108316,72808,8,2015-07-06,healthy,m,54,19,4
900043000108316,72808,8,2016-07-06,healthy,m,53,17,4
900043000108316,72808,8,2016-07-07,healthy,m,52,17,4
900043000108316,72808,8,2016-08-13,healthy,m,54,19,4
900043000108316,72808,8,2017-09-07,healthy,m,55,16,4
900043000108317,72808,8,2015-07-06,healthy,f,55,18,4
900043000108317,72808,8,2015-08-13,healthy,f,54,19,4
900043000108317,72808,8,2016-08-14,healthy,f,59,24,4
900043000108318,72808,8,2015-07-05,healthy,f,55,20,4
900043000108318,72808,8,2015-08-13,healthy,f,55,20,4
900043000108318,72808,8,2016-07-06,healthy,f,56,19,4
900043000108318,72808,8,2016-08-13,healthy,f,58,21,4
900043000108319,72808,8,2015-06-08,healthy,m,58,21,4
900043000108319,72808,8,2015-07-05,healthy,m,58,23,4
900043000108319,72808,8,2016-07-06,healthy,m,54,22,4
900043000108319,72808,8,2016-08-13,healthy,m,59,25,4
900043000108320,72808,8,2015-07-06,healthy,f,52,21,4
900043000108320,72808,8,2016-07-06,healthy,f,54,21,4
900043000108320,72808,8,2016-08-13,healthy,f,58,24,4
900043000108321,72808,8,2015-06-12,healthy,f,54,17,4
900043000108321,72808,8,2015-08-15,healthy,f,56,23,4
900043000108321,72808,8,2016-08-14,healthy,f,59,28,4
900043000108322,72336,8,2015-08-15,healthy,m,58,22,4
900043000108322,72808,8,2015-06-12,healthy,m,59,19,4
900043000108322,72808,8,2015-07-06,healthy,m,60,22,4
900043000108322,72808,8,2016-07-06,healthy,m,59,21,4
900043000108323,72336,8,2016-07-08,healthy,m,50,15,4
900043000108323,72808,8,2015-07-06,healthy,m,52,18,4
900043000108323,72808,8,2016-08-14,healthy,m,55,26,4
900043000108324,72808,8,2015-06-12,healthy,f,61,25,4
900043000108324,72808,8,2015-08-14,healthy,f,64,27,4
900043000108324,72808,8,2015-09-13,healthy,f,62,32,4
900043000108324,72808,8,2016-07-06,healthy,f,65,29,4
900043000108324,72808,8,2016-08-13,healthy,f,62,29,4
900043000108324,72808,8,2017-09-07,healthy,f,60,26,4
900043000108325,72808,8,2015-06-12,healthy,f,50,15,4
900043000108325,72808,8,2016-08-13,healthy,f,58,24,4
900043000108326,70505,1,2015-07-21,healthy,f,50,14,1
900043000108326,70505,1,2015-08-19,healthy,f,53,15,1
900043000108328,72808,8,2015-06-08,healthy,m,53,13,4
900043000108328,72808,8,2015-07-06,healthy,m,53,16,4
900043000108328,72808,8,2016-08-13,healthy,m,54,17,4
900043000108329,72808,8,2015-07-07,healthy,m,49,14,4
900043000108329,72808,8,2016-07-07,healthy,m,52,17,4
900043000108330,72808,8,2015-07-07,healthy,m,50,17,4
900043000108330,72808,8,2017-09-07,healthy,m,51,14,4
900043000108331,72808,8,2015-06-12,healthy,m,50,16,4
900043000108331,72808,8,2016-08-13,healthy,m,54,20,4
900043000108331,72808,8,2017-09-08,healthy,m,50,14,4
900043000108332,72808,8,2015-07-07,healthy,m,56,20,4
900043000108332,72808,8,2016-07-07,healthy,m,53,22,4
900043000108333,72808,8,2015-06-12,healthy,f,50,12,4
900043000108333,72808,8,2015-07-07,healthy,f,50,13,4
900043000108333,72808,8,2016-07-08,healthy,f,54,16,4
900043000108333,72808,8,2016-08-15,healthy,f,53,16,4
900043000108334,72808,8,2015-06-12,healthy,f,54,18,4
900043000108334,72808,8,2016-07-06,healthy,f,59,26,4
900043000108335,72336,8,2016-08-14,healthy,m,60,28,4
900043000108335,72808,8,2015-06-08,healthy,m,56,23,4
900043000108335,72808,8,2016-07-06,healthy,m,57,17,4
900043000108335,72808,8,2017-09-06,healthy,m,58,22,4
900043000108336,72336,8,2016-08-14,healthy,f,64,32,4
900043000108336,72808,8,2015-07-06,healthy,f,63,28,4
900043000108336,72808,8,2016-07-08,healthy,f,64,28,4
900043000108336,72808,8,2017-09-07,healthy,f,62,24,4
900043000108337,72808,8,2015-06-12,healthy,f,61,24,4
900043000108337,72808,8,2016-07-06,healthy,f,62,32,4
900043000108338,72336,8,2015-08-14,healthy,f,61,28,4
900043000108338,72808,8,2015-06-12,healthy,f,62,27,4
900043000108340,72808,8,2015-07-07,healthy,f,54,18,4
900043000108340,72808,8,2015-08-15,healthy,f,55,20,4
900043000108341,72336,8,2015-06-12,healthy,f,52,14,4
900043000108341,72336,8,2015-08-14,healthy,f,52,17,4
900043000108341,72336,8,2015-09-14,healthy,f,55,21,4
900043000108341,72336,8,2016-08-13,healthy,f,69,27,4
900043000108342,72336,8,2015-09-14,healthy,f,62,29,4
900043000108342,72336,8,2016-08-15,healthy,f,67,30,4
900043000108342,72808,8,2015-06-12,healthy,f,60,25,4
900043000108342,72808,8,2016-07-06,healthy,f,61,29,4
900043000108342,72808,8,2017-09-06,healthy,f,60,22,4
900043000108343,72808,8,2015-06-11,healthy,m,54,20,4
900043000108343,72808,8,2015-07-07,healthy,m,55,23,4
900043000108343,72808,8,2015-08-13,healthy,m,53,22,4
900043000108343,72808,8,2015-09-13,healthy,m,56,22,4
900043000108343,72808,8,2016-07-07,healthy,m,56,22,4
900043000108343,72808,8,2016-08-14,healthy,m,58,30,4
900043000108344,72336,8,2016-08-15,healthy,m,56,22,4
900043000108344,72808,8,2015-06-12,healthy,m,53,15,4
900043000108344,72808,8,2016-07-06,healthy,m,57,20,4
900043000108345,72808,8,2015-06-12,healthy,m,54,19,4
900043000108345,72808,8,2015-07-05,healthy,m,54,22,4
900043000108345,72808,8,2016-07-06,healthy,m,53,22,4
900043000108346,72808,8,2015-06-12,healthy,f,61,22,4
900043000108346,72808,8,2016-07-08,healthy,f,60,25,4
900043000108347,72808,8,2015-07-05,healthy,m,47,14,4
900043000108347,72808,8,2015-08-14,healthy,m,49,13,4
900043000108347,72808,8,2016-07-07,healthy,m,46,17,4
900043000108347,72808,8,2016-08-15,healthy,m,52,19,4
900043000108347,72808,8,2018-07-05,healthy,m,56,18,4
900043000108347,72808,8,2019-08-06,healthy,m,57,19,4
900043000108348,72336,8,2015-08-15,healthy,f,55,19,4
900043000108348,72808,8,2015-06-08,healthy,f,52,14,4
900043000108349,72808,8,2015-06-08,healthy,f,52,14,4
900043000108349,72808,8,2016-07-06,healthy,f,57,21,4
900043000108352,72808,8,2015-06-12,healthy,m,53,17,4
900043000108352,72808,8,2016-07-06,healthy,m,54,24,4
900043000108352,72808,8,2018-07-04,healthy,m,57,21,4
900043000108354,72808,8,2015-06-11,healthy,f,51,17,4
900043000108354,72808,8,2015-08-13,healthy,f,58,20,4
900043000108354,72808,8,2016-08-14,healthy,f,59,27,4
900043000108355,72336,8,2015-08-15,healthy,m,55,21,4
900043000108355,72336,8,2016-08-13,healthy,m,60,25,4
900043000108355,72808,8,2015-06-12,healthy,m,53,18,4
900043000108355,72808,8,2017-09-07,healthy,m,58,20,4
900043000108356,72808,8,2015-07-05,healthy,m,58,24,4
900043000108356,72808,8,2016-07-06,healthy,m,58,35,4
900043000108357,72808,8,2015-07-06,healthy,f,57,22,4
900043000108357,72808,8,2015-08-13,healthy,f,55,19,4
900043000108357,72808,8,2016-07-08,healthy,f,68,22,4
900043000108357,72808,8,2016-08-14,healthy,f,57,22,4
900043000108357,72808,8,2017-09-07,healthy,f,58,18,4
900043000108357,72808,8,2018-07-05,healthy,f,62,21,4
900043000108357,72808,8,2018-09-03,healthy,f,59,27,4
900043000108357,72808,8,2019-08-06,healthy,f,60,23,4
900043000108357,72808,8,2020-07-01,healthy,f,62,29,4
900043000108358,72808,8,2015-07-07,healthy,m,53,19,4
900043000108358,72808,8,2016-08-15,healthy,m,52,20,4
900043000108358,72808,8,2018-07-04,healthy,m,56,18,4
900043000108358,72808,8,2020-07-02,healthy,m,55,18,4
900043000108359,70505,1,2015-07-20,healthy,m,50,17,1
900043000108359,70505,1,2015-08-17,healthy,m,52,16,1
900043000108359,70505,1,2016-07-06,healthy,m,51,13,1
900043000108359,70505,1,2016-07-27,healthy,m,55,18,1
900043000108360,72336,8,2015-08-14,healthy,f,62,28,4
900043000108360,72808,8,2015-06-12,healthy,f,63,27,4
900043000108361,72808,8,2015-07-07,healthy,f,57,22,4
900043000108361,72808,8,2015-08-15,healthy,f,57,23,4
900043000108361,72808,8,2016-07-08,healthy,f,58,26,4
900043000108361,72808,8,2017-09-07,healthy,f,60,22,4
900043000108362,72808,8,2015-06-12,healthy,m,61,22,4
900043000108362,72808,8,2015-07-07,healthy,m,60,26,4
900043000108362,72808,8,2016-07-07,healthy,m,60,26,4
900043000108363,72808,8,2015-06-12,healthy,f,55,19,4
900043000108363,72808,8,2015-09-13,healthy,f,58,24,4
900043000108363,72808,8,2016-08-13,healthy,f,64,33,4
900043000108363,72808,8,2017-09-07,healthy,f,59,28,4
900043000108365,72336,8,2017-09-06,healthy,m,57,17,4
900043000108365,72808,8,2015-06-08,healthy,m,53,16,4
900043000108365,72808,8,2016-08-14,healthy,m,56,21,4
900043000108366,72808,8,2015-07-06,healthy,m,50,17,4
900043000108366,72808,8,2015-08-14,healthy,m,53,18,4
900043000108366,72808,8,2016-07-08,healthy,m,47,15,4
900043000108366,72808,8,2016-08-13,healthy,m,54,18,4
900043000108367,72336,8,2016-08-15,healthy,m,54,20,4
900043000108367,72808,8,2015-06-12,healthy,m,43,14,4
900043000108367,72808,8,2016-07-08,healthy,m,51,18,4
900043000108367,72808,8,2017-09-06,healthy,m,55,17,4
900043000108369,72336,8,2015-08-14,healthy,f,64,29,4
900043000108369,72336,8,2015-09-13,healthy,f,65,35,4
900043000108369,72336,8,2016-07-07,healthy,f,64,26,4
900043000108369,72336,8,2016-08-14,healthy,f,66,33,4
900043000108369,72808,8,2015-06-12,healthy,f,64,25,4
900043000108370,72808,8,2015-06-12,healthy,m,49,12,4
900043000108370,72808,8,2015-07-05,healthy,m,51,15,4
900043000108370,72808,8,2016-08-15,healthy,m,53,19,4
900043000108370,72808,8,2017-09-06,healthy,m,56,16,4
900043000108370,72808,8,2018-07-04,healthy,m,56,15,4
900043000108370,72808,8,2018-09-04,healthy,m,56,23,4
900043000108370,72808,8,2019-08-08,healthy,m,54,17,4
900043000108370,72808,8,2020-07-02,healthy,m,55,19,4
900043000108371,72808,8,2015-06-08,healthy,m,54,17,4
900043000108371,72808,8,2015-08-15,healthy,m,52,20,4
900043000108374,72808,8,2015-06-12,healthy,m,54,16,4
900043000108374,72808,8,2016-07-07,healthy,m,55,20,4
900043000108374,72808,8,2016-08-13,healthy,m,57,22,4
900043000108375,72808,8,2015-07-07,healthy,m,50,18,4
900043000108375,72808,8,2015-08-13,healthy,m,51,18,4
900043000108375,72808,8,2015-09-13,healthy,m,54,18,4
900043000108375,72808,8,2016-07-07,healthy,m,52,19,4
900043000108376,72808,8,2015-07-05,healthy,f,55,22,4
900043000108376,72808,8,2016-07-08,healthy,f,56,22,4
900043000108376,72808,8,2016-08-14,healthy,f,57,22,4
900043000108376,72808,8,2017-09-08,healthy,f,58,19,4
900043000108377,72808,8,2015-07-07,healthy,m,53,18,4
900043000108377,72808,8,2016-07-07,healthy,m,51,18,4
900043000108379,72336,8,2016-07-08,healthy,m,53,20,4
900043000108379,72336,8,2016-08-15,healthy,m,58,24,4
900043000108379,72808,8,2015-06-08,healthy,m,54,18,4
900043000108380,72808,8,2015-07-05,healthy,f,64,28,4
900043000108380,72808,8,2016-08-15,healthy,f,63,32,4
900043000108381,72808,8,2015-07-06,healthy,f,63,31,4
900043000108381,72808,8,2016-07-06,healthy,f,65,32,4
900043000108381,72808,8,2016-08-14,healthy,f,65,24,4
900043000108381,72808,8,2017-09-08,healthy,f,64,26,4
900043000108382,72336,8,2016-08-13,healthy,f,62,30,4
900043000108382,72336,8,2017-09-07,healthy,f,62,23,4
900043000108382,72808,8,2015-06-12,healthy,f,52,21,4
900043000108382,72808,8,2015-09-13,healthy,f,58,25,4
900043000108382,72808,8,2016-07-06,healthy,f,56,19,4
900043000108383,72808,8,2015-07-06,healthy,f,59,26,4
900043000108383,72808,8,2015-08-15,healthy,f,60,25,4
900043000108383,72808,8,2015-09-14,healthy,f,61,25,4
900043000108383,72808,8,2016-07-06,healthy,f,60,25,4
900043000108383,72808,8,2016-08-13,healthy,f,59,27,4
900043000108383,72808,8,2017-09-07,healthy,f,60,26,4
900043000108383,72808,8,2018-07-05,healthy,f,64,27,4
900043000108383,72808,8,2018-09-03,healthy,f,61,33,4
900043000108384,72808,8,2015-07-05,healthy,m,53,17,4
900043000108384,72808,8,2016-07-06,healthy,m,51,19,4
900043000108386,72808,8,2015-07-07,healthy,f,65,29,4
900043000108386,72808,8,2015-08-15,healthy,f,61,29,4
900043000108386,72808,8,2016-08-15,healthy,f,64,35,4
900043000108388,72808,8,2015-06-12,healthy,f,53,16,4
900043000108388,72808,8,2015-07-06,healthy,f,55,21,4
900043000108388,72808,8,2015-09-13,healthy,f,59,24,4
900043000108388,72808,8,2016-07-07,healthy,f,57,24,4
900043000108388,72808,8,2016-08-15,healthy,f,60,27,4
900043000108390,72808,8,2016-07-07,healthy,f,56,23,4
900043000108390,72808,8,2016-08-15,healthy,f,61,28,4
900043000108391,72808,8,2015-07-06,healthy,m,52,18,4
900043000108391,72808,8,2015-09-13,healthy,m,55,18,4
900043000108392,70505,1,2015-07-20,healthy,f,56,18,1
900043000108392,70505,1,2015-08-17,healthy,f,54,20,1
900043000108393,72808,8,2015-07-06,healthy,m,53,20,4
900043000108393,72808,8,2016-07-08,healthy,m,56,21,4
900043000108393,72808,8,2016-08-14,healthy,m,55,21,4
900043000108393,72808,8,2017-09-07,healthy,m,56,17,4
900043000108395,72336,8,2015-08-13,healthy,f,63,30,4
900043000108395,72808,8,2015-07-05,healthy,f,64,33,4
900043000108396,72336,8,2015-09-14,healthy,m,59,26,4
900043000108396,72808,8,2015-06-08,healthy,m,58,23,4
900043000108396,72808,8,2016-07-08,healthy,m,58,27,4
900043000108396,72808,8,2017-09-08,healthy,m,58,21,4
900043000108397,72336,8,2015-08-15,healthy,f,52,15,4
900043000108397,72336,8,2016-07-06,healthy,f,53,16,4
900043000108397,72336,8,2016-08-15,healthy,f,56,23,4
900043000108397,72808,8,2015-07-06,healthy,f,48,14,4
900043000108398,72808,8,2015-06-08,healthy,m,50,14,4
900043000108398,72808,8,2015-08-15,healthy,m,55,17,4
900043000108398,72808,8,2015-09-13,healthy,m,54,17,4
900043000108398,72808,8,2016-07-06,healthy,m,56,21,4
900043000108398,72808,8,2016-08-14,healthy,m,57,21,4
900043000108399,72808,8,2015-07-07,healthy,f,59,26,4
900043000108399,72808,8,2015-08-15,healthy,f,61,27,4
900043000108399,72808,8,2016-08-14,healthy,f,51,32,4
900043000108399,72808,8,2017-09-06,healthy,f,61,28,4
900043000108400,72808,8,2015-06-08,healthy,m,52,15,4
900043000108400,72808,8,2015-07-06,healthy,m,54,20,4
900043000108400,72808,8,2016-07-06,healthy,m,53,22,4
900043000108400,72808,8,2016-08-13,healthy,m,53,21,4
900043000137021,20198,7,2019-08-22,healthy,f,51,15,2
900043000137021,20198,7,2021-07-25,healthy,f,56,19,2
900043000144001,50783,8,2019-08-11,healthy,m,40,7,4
900043000144001,50783,8,2020-06-19,healthy,m,44,10,4
900043000144001,50783,8,2020-08-07,healthy,m,49,15,4
900043000144001,50783,8,2022-06-10,healthy,m,49,16,4
900043000144002,11009,0,2019-07-25,healthy,m,54,21,4
900043000144002,11009,0,2020-07-29,healthy,m,56,21,4
900043000144002,11009,0,2020-09-02,healthy,m,54,22,4
900043000144002,11009,0,2021-07-06,healthy,m,56,23,4
900043000144002,11009,0,2022-06-29,healthy,m,58,23,4
900043000144002,11009,0,2023-07-26,healthy,m,57,20,4
900043000144011,11009,0,2019-07-25,healthy,m,54,16,4
900043000144011,11009,0,2020-09-02,healthy,m,52,15,4
900043000144012,50783,8,2019-08-11,healthy,m,51,14,4
900043000144012,50783,8,2020-06-19,healthy,m,50,15,4
900043000144012,50783,8,2021-06-12,healthy,m,49,14,4
900043000144012,50783,8,2022-06-11,healthy,m,49,12,4
900043000144014,50783,8,2019-08-11,healthy,m,54,20,1
900043000144014,50783,8,2021-06-12,healthy,m,55,17,1
900043000144014,50783,8,2022-06-11,healthy,m,51,17,1
900043000144015,74281,5,2019-08-15,healthy,f,45,10,4
900043000144015,74281,5,2020-07-08,healthy,f,48,13,4
900043000144015,74281,5,2020-08-17,healthy,f,46,13,4
900043000144017,11009,0,2019-07-25,healthy,m,55,16,4
900043000144017,11009,0,2019-09-04,healthy,m,51,17,4
900043000144017,11009,0,2020-07-29,healthy,m,56,16,4
900043000144017,11009,0,2020-09-03,healthy,m,55,18,4
900043000144017,11009,0,2021-08-22,healthy,m,55,20,4
900043000144017,11009,0,2022-06-28,healthy,m,58,22,4
900043000144017,11009,0,2022-07-30,healthy,m,59,21,4
900043000144017,11009,0,2023-07-27,healthy,m,58,18,4
900043000144019,11009,0,2019-07-24,healthy,m,52,16,4
900043000144019,11009,0,2019-09-04,healthy,m,50,17,4
900043000144020,50783,8,2019-08-12,healthy,f,58,24,4
900043000144020,50783,8,2021-06-11,healthy,f,57,21,4
900043000144023,11009,0,2019-07-25,healthy,m,53,14,4
900043000144023,11009,0,2020-07-31,healthy,m,53,16,4
900043000144023,11009,0,2020-09-04,healthy,m,52,17,4
900043000144023,11009,0,2021-07-06,healthy,m,55,20,4
900043000144023,11009,0,2021-08-24,healthy,m,55,18,4
900043000144023,11009,0,2022-06-28,healthy,m,52,16,4
900043000144023,11009,0,2023-07-27,healthy,m,54,16,4
900043000144024,50783,8,2019-08-11,healthy,f,56,22,4
900043000144024,50783,8,2020-08-06,healthy,f,57,19,4
900043000144024,50783,8,2021-06-11,healthy,f,56,16,4
900043000144024,50783,8,2022-06-10,healthy,f,56,16,4
900043000144026,50783,8,2019-08-12,healthy,m,52,18,4
900043000144026,50783,8,2020-06-20,healthy,m,52,16,4
900043000144026,50783,8,2020-08-06,healthy,m,51,19,4
900043000144027,11009,0,2019-07-24,healthy,m,58,20,4
900043000144027,11009,0,2019-09-04,healthy,m,60,19,4
900043000144027,11009,0,2020-07-29,healthy,m,59,21,4
900043000144031,84226,3,2019-08-06,healthy,f,44,8,4
900043000144031,84226,3,2020-09-01,healthy,f,63,33,4
900043000144032,11009,0,2019-07-25,healthy,f,52,15,4
900043000144032,11009,0,2020-07-31,healthy,f,54,16,4
900043000144032,11009,0,2020-09-02,healthy,f,51,16,4
900043000144032,11009,0,2021-07-07,healthy,f,55,17,4
900043000144032,11009,0,2023-07-28,healthy,f,57,16,4
900043000144033,11009,0,2019-07-25,healthy,m,53,16,4
900043000144033,11009,0,2020-07-31,healthy,m,53,18,4
900043000144033,11009,0,2023-07-27,healthy,m,56,19,4
900043000144040,11009,0,2019-07-25,healthy,m,46,13,4
900043000144040,11009,0,2020-07-30,healthy,m,52,16,4
900043000144040,11009,0,2020-09-03,healthy,m,50,19,4
900043000144040,11009,0,2023-07-26,healthy,m,56,20,4
900043000144041,50783,8,2019-08-12,healthy,m,42,9,4
900043000144041,50783,8,2020-06-18,healthy,m,46,11,4
900043000144041,50783,8,2021-06-13,healthy,m,47,14,4
900043000144041,50783,8,2022-06-11,healthy,m,50,17,4
900043000144041,50783,8,2023-07-19,healthy,m,51,18,4
900043000144043,11009,0,2019-07-25,healthy,m,55,19,4
900043000144043,11009,0,2022-07-30,healthy,m,58,23,4
900043000144046,11009,0,2019-09-04,healthy,m,50,14,4
900043000144046,11009,0,2020-07-31,healthy,m,53,16,4
900043000144046,11009,0,2021-08-24,healthy,m,54,16,4
900043000144047,70550,1,2020-07-03,healthy,m,46,14,4
900043000144047,70550,1,2022-08-16,healthy,m,59,19,4
900043000144048,50783,8,2019-08-12,healthy,m,55,20,4
900043000144048,50783,8,2020-08-05,healthy,m,56,20,4
900043000144048,50783,8,2021-06-12,healthy,m,56,19,4
900043000144048,50783,8,2022-06-10,healthy,m,54,20,4
900043000144048,50783,8,2023-07-18,healthy,m,55,18,4
900043000144049,70550,1,2019-07-31,healthy,m,49,12,4
900043000144049,70550,1,2020-07-01,healthy,f,56,18,4
900043000144057,11009,0,2019-07-25,healthy,f,60,19,4
900043000144057,11009,0,2020-07-30,healthy,f,59,23,4
900043000144057,11009,0,2020-09-04,healthy,f,61,22,4
900043000144058,50783,8,2019-08-12,healthy,m,50,18,4
900043000144058,50783,8,2021-06-12,healthy,m,52,17,4
900043000144061,50783,8,2019-08-13,healthy,m,41,8,4
900043000144061,50783,8,2020-06-18,healthy,m,44,10,4
900043000144061,50783,8,2020-08-05,healthy,m,47,12,4
900043000144061,50783,8,2021-06-11,healthy,m,46,12,4
900043000144064,50783,8,2019-08-11,healthy,f,60,32,4
900043000144064,50783,8,2020-06-19,healthy,f,63,32,4
900043000144064,50783,8,2021-06-11,healthy,f,63,26,4
900043000144064,50783,8,2022-06-10,healthy,f,57,33,4
900043000144065,11008,0,2019-09-03,healthy,m,62,20,4
900043000144065,11009,0,2019-07-25,healthy,m,59,22,4
900043000144068,50783,8,2019-08-12,healthy,m,55,21,4
900043000144068,50783,8,2020-06-18,healthy,m,50,17,4
900043000144068,50783,8,2020-08-06,healthy,m,52,21,4
900043000144068,50783,8,2021-06-13,healthy,m,52,20,4
900043000144068,50783,8,2022-06-10,healthy,m,51,18,4
900043000144068,50783,8,2023-07-20,healthy,m,52,22,4
900043000144074,50783,8,2019-08-13,healthy,m,47,13,4
900043000144074,50783,8,2020-08-06,healthy,m,51,15,4
900043000144074,50783,8,2021-06-11,healthy,m,48,17,4
900043000144076,11009,0,2019-07-25,healthy,m,55,17,4
900043000144076,11009,0,2019-09-04,healthy,m,57,18,4
900043000144076,11009,0,2020-07-29,healthy,m,54,18,4
900043000144076,11009,0,2020-09-03,healthy,m,56,18,4
900043000144076,11009,0,2021-07-06,healthy,m,53,19,4
900043000144082,11009,0,2019-07-25,healthy,m,52,15,4
900043000144082,11009,0,2020-07-29,healthy,m,52,16,4
900043000144088,50783,8,2019-08-12,healthy,m,43,11,4
