collect_siteid,release_siteid1,release_siteid2,release_date,type,pit_tag_ref
"21078,21081",20196,20198,2017-08-24,reintroduction,900067000089851
"21078,21081",20196,20198,2017-08-24,reintroduction,982000407072508
"21078,21081",20196,20198,2017-08-24,reintroduction,900067000089657
"21078,21081",20196,20198,2017-08-24,reintroduction,982000407072596
"21078,21081",20196,20198,2017-08-24,reintroduction,900067000089906
"21078,21081",20196,20198,2017-08-24,reintroduction,900067000089784
"21078,21081",20196,20198,2017-08-24,reintroduction,900067000089632
"21078,21081",20196,20198,2017-08-24,reintroduction,900067000089543
"21078,21081",20196,20198,2017-08-24,reintroduction,900067000089913
"21078,21081",20196,20198,2017-08-24,reintroduction,900067000089961
72996,70641,NA,2020-08-05,translocation,982126058790394
72996,70641,NA,2020-08-05,translocation,982126058790467
72996,70641,NA,2020-08-05,translocation,982126058790531
72996,70641,NA,2020-08-05,translocation,982126058790470
72996,70641,NA,2020-08-05,translocation,982126058790522
72996,70641,NA,2020-08-05,translocation,982126058790535
72996,70641,NA,2020-08-05,translocation,982126058790368
72996,70641,NA,2020-08-05,translocation,982126058790460
72996,70641,NA,2020-08-05,translocation,982126058790464
72996,70641,NA,2020-08-05,translocation,982126058790542
72996,70641,NA,2020-08-05,translocation,982126058790475
72996,70641,NA,2020-08-05,translocation,982126058790512
72996,70641,NA,2020-08-05,translocation,982126058790495
72996,70641,NA,2020-08-05,translocation,982126058790492
72996,70641,NA,2020-08-05,translocation,982126058790473
72996,70641,NA,2020-08-05,translocation,982126058790630
72996,70641,NA,2020-08-05,translocation,982126058790370
72996,70641,NA,2020-08-05,translocation,982126058790482
72996,70641,NA,2020-08-05,translocation,982126058790517
72996,70641,NA,2020-08-05,translocation,982126058790556
72996,70641,NA,2020-08-05,translocation,982126058790540
72996,70641,NA,2020-08-05,translocation,982126058790461
72996,70628,NA,2020-08-05,translocation,982126058790618
72996,70628,NA,2020-08-05,translocation,982126058790557
72996,70628,NA,2020-08-05,translocation,982126058790554
84221,84235,NA,2019-08-05,reintroduction,982000407072502
84221,84235,NA,2019-08-05,reintroduction,900043000165206
84221,84235,NA,2019-08-05,reintroduction,900043000165380
84221,84235,NA,2019-08-05,reintroduction,982000407072590
84221,84235,NA,2019-08-05,reintroduction,900067000089962
84221,84235,NA,2019-08-05,reintroduction,900043000165156
84221,84235,NA,2019-08-05,reintroduction,900043000165357
84221,84235,NA,2019-08-05,reintroduction,900043000165165
84221,84235,NA,2019-08-05,reintroduction,900043000165272
84221,84235,NA,2019-08-05,reintroduction,900043000164799
84221,84235,NA,2019-08-05,reintroduction,900043000165140
84221,84235,NA,2019-08-05,reintroduction,900043000165345
84221,84313,NA,2019-08-05,reintroduction,982000407072585
84221,84313,NA,2019-08-05,reintroduction,900043000165312
84221,84313,NA,2019-08-05,reintroduction,900043000165261
84221,84313,NA,2019-08-05,reintroduction,900043000165265
84221,84313,NA,2019-08-05,reintroduction,900043000165193
84221,84313,NA,2019-08-05,reintroduction,900043000165146
84221,84313,NA,2019-08-05,reintroduction,900043000165328
84221,84313,NA,2019-08-05,reintroduction,900043000164746
84221,84313,NA,2019-08-05,reintroduction,900043000165322
84221,84313,NA,2019-08-05,reintroduction,982000407072595
84221,84313,NA,2019-08-05,reintroduction,982000407072561
84221,84313,NA,2019-08-05,reintroduction,982000407072536
10490,10486,NA,2016-08-29,translocation,NA
84221,84313,NA,2019-08-05,reintroduction,900043000164772
72996,70505,NA,2013-07-16,translocation,900118001058985
84221,84313,NA,2019-08-05,reintroduction,900043000165375
84221,84313,NA,2019-08-05,reintroduction,900043000165195
84221,84313,NA,2019-08-05,reintroduction,900043000165284
84221,84313,NA,2019-08-05,reintroduction,982000407072599
84221,84313,NA,2019-08-05,reintroduction,900043000165121
84221,84313,NA,2019-08-05,reintroduction,900043000164935
84221,84313,NA,2019-08-05,reintroduction,982000407072574
84221,84313,NA,2019-08-05,reintroduction,900043000165108
84221,84313,NA,2019-08-05,reintroduction,900043000165251
84221,84313,NA,2019-08-05,reintroduction,982000407072578
84221,84313,NA,2019-08-05,reintroduction,900043000165239
84221,84313,NA,2019-08-05,reintroduction,900043000165323
84221,84313,NA,2019-08-05,reintroduction,900043000165346
84221,84313,NA,2019-08-05,reintroduction,900043000164969
84221,84313,NA,2019-08-05,reintroduction,900043000165177
84221,84313,NA,2019-08-05,reintroduction,900043000165144
84221,84313,NA,2019-08-05,reintroduction,900043000165274
84221,84313,NA,2019-08-05,reintroduction,900043000165105
84221,84313,NA,2019-08-05,reintroduction,900043000165194
84221,84313,NA,2019-08-05,reintroduction,900043000165171
84221,84313,NA,2019-08-05,reintroduction,900043000165247
84221,84313,NA,2019-08-05,reintroduction,900043000165395
84221,84313,NA,2019-08-05,reintroduction,982000407072510
84221,84313,NA,2019-08-05,reintroduction,900043000165141
84221,84313,NA,2019-08-05,reintroduction,982000407072532
84221,84313,NA,2019-08-05,reintroduction,982000407072562
84221,84313,NA,2019-08-05,reintroduction,900043000165169
84221,84313,NA,2019-08-05,reintroduction,982000407072550
84221,84313,NA,2019-08-05,reintroduction,900043000165341
84221,84313,NA,2019-08-05,reintroduction,900043000165202
84221,84313,NA,2019-08-05,reintroduction,982000407072504
84221,84313,NA,2019-08-05,reintroduction,900043000165180
84221,84313,NA,2019-08-05,reintroduction,900043000165241
84221,84313,NA,2019-08-05,reintroduction,900043000164995
84221,84313,NA,2019-08-05,reintroduction,900043000165176
84221,84313,NA,2019-08-05,reintroduction,900043000165381
72996,70449,NA,2014-06-28,translocation,900043000104521
10490,10486,NA,2016-08-29,translocation,NA
72996,70449,NA,2014-06-28,translocation,900118001027772
72996,70449,NA,2014-06-28,translocation,900118001058387
72996,70449,NA,2014-06-28,translocation,900118001029229
72996,70449,NA,2014-06-28,translocation,900118001029497
72996,70449,NA,2014-06-28,translocation,900043000104590
72996,70449,NA,2014-06-28,translocation,900043000104594
72996,70449,NA,2014-06-28,translocation,900043000104572
72996,70449,NA,2014-06-28,translocation,900043000104531
72996,70449,NA,2014-06-28,translocation,900043000104530
72996,70449,NA,2014-06-28,translocation,900043000104588
72996,70449,NA,2014-06-28,translocation,900043000104567
72996,70449,NA,2014-06-28,translocation,900043000104512
72996,70449,NA,2014-06-28,translocation,900043000104529
72996,70449,NA,2014-06-28,translocation,900043000104561
72996,70449,NA,2014-06-28,translocation,900043000104549
72996,70449,NA,2014-06-28,translocation,900043000104542
72996,70449,NA,2014-06-28,translocation,900043000104574
72996,70449,NA,2014-06-28,translocation,900043000104547
72996,70449,NA,2014-06-28,translocation,900043000104599
72996,70449,NA,2014-06-28,translocation,900043000104546
72996,70449,NA,2014-06-28,translocation,900043000104554
72996,70449,NA,2014-06-28,translocation,900043000104502
72996,70449,NA,2014-06-28,translocation,900043000104543
72996,70449,NA,2014-06-28,translocation,900043000104553
72996,70449,NA,2014-06-28,translocation,900043000104568
84221,84313,NA,2019-08-05,reintroduction,982000407072566
84221,84313,NA,2019-08-05,reintroduction,900043000165313
84221,84313,NA,2019-08-05,reintroduction,982000407072505
84221,84313,NA,2019-08-05,reintroduction,900043000165214
84221,84313,NA,2019-08-05,reintroduction,900043000165163
84221,84313,NA,2019-08-05,reintroduction,900043000165358
84221,84313,NA,2019-08-05,reintroduction,900043000165259
72996,70449,NA,2014-06-28,translocation,900043000104556
72996,70449,NA,2014-06-28,translocation,900043000104516
72996,70449,NA,2014-06-28,translocation,900043000104520
72996,70449,NA,2014-06-28,translocation,900043000104505
72996,70449,NA,2014-06-28,translocation,900043000104539
72996,70449,NA,2014-06-28,translocation,900043000104579
72996,70449,NA,2014-06-28,translocation,900043000104587
72996,70449,NA,2014-06-28,translocation,900043000104562
72996,70449,NA,2014-06-28,translocation,900043000104513
72996,70449,NA,2014-06-28,translocation,900043000104555
72996,70449,NA,2014-06-28,translocation,900043000104510
72996,70449,NA,2014-06-28,translocation,900043000104575
72996,70449,NA,2014-06-28,translocation,900043000104526
72996,70449,NA,2014-06-28,translocation,900043000104524
72996,70449,NA,2014-06-28,translocation,900043000104589
72996,70449,NA,2014-06-28,translocation,900043000104532
72996,70449,NA,2014-06-28,translocation,900043000104591
70567,70470,NA,2019-07-29,reintroduction,900043000164719
70567,70470,NA,2019-07-29,reintroduction,900043000164716
70567,70470,NA,2019-07-29,reintroduction,900043000164713
70567,70470,NA,2019-07-29,reintroduction,900043000164794
70567,70470,NA,2019-07-29,reintroduction,900043000165164
70567,70470,NA,2019-07-29,reintroduction,900043000165142
70567,70470,NA,2019-07-29,reintroduction,900043000164782
70567,70470,NA,2019-07-29,reintroduction,900043000165106
70567,70470,NA,2019-07-29,reintroduction,900043000164736
70567,70470,NA,2019-07-29,reintroduction,900043000164770
70567,70470,NA,2019-07-29,reintroduction,900043000164797
70567,70470,NA,2019-07-29,reintroduction,900043000165183
70567,70470,NA,2019-07-29,reintroduction,900043000164787
70567,70470,NA,2019-07-29,reintroduction,900043000164708
70567,70470,NA,2019-07-29,reintroduction,900043000164796
70567,70470,NA,2019-07-29,reintroduction,900043000164791
70567,70470,NA,2019-07-29,reintroduction,900043000164752
70567,70470,NA,2019-07-29,reintroduction,900043000164763
70567,70470,NA,2019-07-29,reintroduction,900043000164712
70567,70470,NA,2019-07-29,reintroduction,900043000164711
70567,70470,NA,2019-07-29,reintroduction,900043000164723
70567,70470,NA,2019-07-29,reintroduction,900043000164733
70567,70470,NA,2019-07-29,reintroduction,900043000164720
70567,70470,NA,2019-07-29,reintroduction,900043000164785
70567,70470,NA,2019-07-29,reintroduction,900043000164760
70567,70470,NA,2019-07-29,reintroduction,900043000164732
70567,70470,NA,2019-07-29,reintroduction,900043000164790
70567,70470,NA,2019-07-29,reintroduction,900043000165197
70567,70470,NA,2019-07-29,reintroduction,900043000165123
70567,70470,NA,2019-07-29,reintroduction,900043000165155
70567,70470,NA,2019-07-29,reintroduction,900043000164749
70567,70470,NA,2019-07-29,reintroduction,900043000164755
70567,70470,NA,2019-07-29,reintroduction,900043000165135
70567,70470,NA,2019-07-29,reintroduction,900043000165181
70567,70470,NA,2019-07-29,reintroduction,900043000164777
70567,70470,NA,2019-07-29,reintroduction,900043000164774
70567,70470,NA,2019-07-29,reintroduction,900043000164725
70567,70470,NA,2019-07-29,reintroduction,900043000165131
70567,70470,NA,2019-07-29,reintroduction,900043000164778
70567,70470,NA,2019-07-29,reintroduction,900043000164753
70567,70470,NA,2019-07-29,reintroduction,900043000164781
70567,70470,NA,2019-07-29,reintroduction,900043000164742
70567,70470,NA,2019-07-29,reintroduction,900043000165125
70567,70470,NA,2019-07-29,reintroduction,900043000165107
70567,70470,NA,2019-07-29,reintroduction,900043000164721
70567,70481,NA,2019-07-29,reintroduction,900043000164707
70567,70481,NA,2019-07-29,reintroduction,900043000165190
70567,70481,NA,2019-07-29,reintroduction,900043000164757
70567,70481,NA,2019-07-29,reintroduction,900043000164740
70567,70481,NA,2019-07-29,reintroduction,900043000164779
70567,70481,NA,2019-07-29,reintroduction,900043000164762
70567,70481,NA,2019-07-29,reintroduction,900043000164738
70567,70481,NA,2019-07-29,reintroduction,900043000164754
70567,70481,NA,2019-07-29,reintroduction,900043000164709
70567,70481,NA,2019-07-29,reintroduction,900043000164776
70567,70481,NA,2019-07-29,reintroduction,900043000164765
70567,70481,NA,2019-07-29,reintroduction,900043000165112
70567,70481,NA,2019-07-29,reintroduction,900043000164789
70567,70481,NA,2019-07-29,reintroduction,900043000165124
70567,70481,NA,2019-07-29,reintroduction,900043000164706
70567,70481,NA,2019-07-29,reintroduction,900043000164764
70567,70481,NA,2019-07-29,reintroduction,900043000164766
70567,70481,NA,2019-07-29,reintroduction,900043000164788
70567,70481,NA,2019-07-29,reintroduction,982000407072513
70567,70481,NA,2019-07-29,reintroduction,900043000164731
70567,70481,NA,2019-07-29,reintroduction,900043000164724
70567,70481,NA,2019-07-29,reintroduction,900043000165158
70567,70481,NA,2019-07-29,reintroduction,900043000164750
70567,70481,NA,2019-07-29,reintroduction,900043000164741
70567,70481,NA,2019-07-29,reintroduction,900043000164722
70567,70481,NA,2019-07-29,reintroduction,900043000164735
70567,70481,NA,2019-07-29,reintroduction,900043000164748
70567,70481,NA,2019-07-29,reintroduction,900043000164743
70567,70481,NA,2019-07-29,reintroduction,900043000164718
70567,70481,NA,2019-07-29,reintroduction,900043000164783
70567,70481,NA,2019-07-29,reintroduction,900043000164714
70567,70481,NA,2019-07-29,reintroduction,900043000164747
70567,70481,NA,2019-07-29,reintroduction,900043000164803
70567,70481,NA,2019-07-29,reintroduction,900043000165139
70567,70481,NA,2019-07-29,reintroduction,900043000165168
70567,70481,NA,2019-07-29,reintroduction,900043000164751
70567,70481,NA,2019-07-29,reintroduction,900043000164734
70567,70481,NA,2019-07-29,reintroduction,900043000164717
70567,70481,NA,2019-07-29,reintroduction,900043000164795
70567,70481,NA,2019-07-29,reintroduction,900043000165104
70567,70481,NA,2019-07-29,reintroduction,900043000164756
70567,70481,NA,2019-07-29,reintroduction,900043000165136
70567,70481,NA,2019-07-29,reintroduction,900043000164730
70567,70481,NA,2019-07-29,reintroduction,900043000165133
84221,84313,84235,2016-07-12,reintroduction,900067000060951
84221,84313,84235,2016-07-12,reintroduction,900043000104834
84221,84313,84235,2016-07-12,reintroduction,900067000060982
84221,84313,84235,2016-07-12,reintroduction,900067000061033
84221,84313,84235,2016-07-12,reintroduction,900043000104883
84221,84313,84235,2016-07-12,reintroduction,900043000060992
84221,84313,84235,2016-07-12,reintroduction,900043000104882
84221,84313,84235,2016-07-12,reintroduction,900067000060963
84221,84313,84235,2016-07-12,reintroduction,900067000061056
84221,84313,84235,2016-07-12,reintroduction,900043000104891
84221,84313,84235,2016-07-12,reintroduction,900067000061022
84221,84313,84235,2016-07-12,reintroduction,900043000104825
84221,84313,84235,2016-07-12,reintroduction,900067000060959
84221,84313,84235,2016-07-12,reintroduction,900043000104811
84221,84313,84235,2016-07-12,reintroduction,900067000061047
84221,84313,84235,2016-07-12,reintroduction,900043000104857
84221,84313,84235,2016-07-12,reintroduction,900067000060991
84221,84313,84235,2016-07-12,reintroduction,900067000061017
84221,84313,84235,2016-07-12,reintroduction,900043000104830
84221,84313,84235,2016-07-12,reintroduction,900043000060973
84221,84313,84235,2016-07-12,reintroduction,900067000061093
84221,84313,84235,2016-07-12,reintroduction,900043000104808
84221,84313,84235,2016-07-12,reintroduction,900043000104874
84221,84313,84235,2016-07-12,reintroduction,900043000104866
84221,84313,84235,2016-07-12,reintroduction,900043000060961
84221,84313,84235,2016-07-12,reintroduction,900067000060977
84221,84313,84235,2016-07-12,reintroduction,900067000061078
84221,84313,84235,2016-07-12,reintroduction,900067000061016
84221,84313,84235,2016-07-12,reintroduction,900067000061045
84221,84313,84235,2016-07-12,reintroduction,900067000061046
84221,84313,84235,2016-07-12,reintroduction,900067000061010
84221,84313,84235,2016-07-12,reintroduction,900043000104878
84221,84313,84235,2016-07-12,reintroduction,900043000104820
84221,84313,84235,2016-07-12,reintroduction,900043000104861
84221,84313,84235,2016-07-12,reintroduction,900067000061072
84221,84313,84235,2016-07-12,reintroduction,900067000061085
84221,84313,84235,2016-07-12,reintroduction,900043000061028
84221,84313,84235,2016-07-12,reintroduction,900043000061034
"10421,11069",10421,NA,2017-08-15,reintroduction,982000410163507
"10421,11069",10421,NA,2017-08-15,reintroduction,982000410163562
"10421,11069",10421,NA,2017-08-15,reintroduction,982000410163546
"10421,11069",10421,NA,2017-08-15,reintroduction,982000410163481
"10421,11069",10421,NA,2017-08-15,reintroduction,982000410163498
"10421,11069",10421,NA,2017-08-15,reintroduction,982000410163548
"10421,11069",10421,NA,2017-08-15,reintroduction,982000410163550
